uid,fight_id,event_id,event_date,event_name,promotion,fighter_id,fighter_name,fight_result,opponent_id,opponent_name,title_fight,fight_end_round,fight_result_type,fight_duration,over_2_5
s:3301~l:3321~e:600036494~c:401579192,600036494-4816283-4426000,600036494,2023-08-30,Dana White's Contender Series,DWC,4294832,carlos prates,W,4816283,mitch ramirez,False,2,KO-TKO,6.23,False
s:3301~l:3321~e:401128923~c:268320,401128923-4426285-4021217,401128923,2019-07-31,Dana White's Contender Series,DWC,4243624,tracy cortez,W,4426285,mariya agapova,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401222786~c:401240128,401222786-4021217-4040956,401222786,2020-09-16,Dana White's Contender Series,DWC,4690541,gregory rodrigues,L,4040956,jordan williams,False,1,KO-TKO,2.32,False
s:3301~l:3321~e:600022207~c:401466056,600022207-4021217-4601333,600022207,2022-08-24,Dana White's Contender Series,DWC,4963343,denise gomes,W,4601333,rayanne dos santos,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047781~c:401728707,600047781-5147552-4815978,600047781,2024-10-16,Dana White's Contender Series,DWC,5134399,nick klein,W,5147552,heraldo souza,False,1,SUBMISSION,0.62,False
s:3301~l:3321~e:600047781~c:401724486,600047781-5223435-5057385,600047781,2024-10-16,Dana White's Contender Series,DWC,5213179,yadier del valle,W,5057385,antonio monteiro,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600008642~c:401348175,600008642-5211247-4684857,600008642,2021-09-15,Dana White's Contender Series,DWC,4873640,jailton almeida,W,4684857,nasrudin nasrudinov,False,2,SUBMISSION,6.82,False
s:3301~l:3321~e:600008640~c:401348173,600008640-5068545-3110833,600008640,2021-09-01,Dana White's Contender Series,DWC,4227265,azamat murzakanov,W,3110833,matheus scheffel,False,1,KO-TKO,3.0,False
s:3301~l:3321~e:600010081~c:401377630,600010081-5159959-4705600,600010081,2021-10-13,Dana White's Contender Series,DWC,4815978,mitch raposo,L,4705600,jake hadley,False,2,SUBMISSION,8.18,False
s:3301~l:3321~e:600047624~c:401703014,600047624-5211247-5212749,600047624,2024-08-13,Dana White's Contender Series,DWC,5223435,jose miguel delgado,W,5212749,ernie juarez,False,2,KO-TKO,6.42,False
s:3301~l:3321~e:401128921~c:268455,401128921-4255574-5159959,401128921,2019-07-17,Dana White's Contender Series,DWC,4025699,brendan allen,W,4255574,aaron jeffery,False,1,SUBMISSION,3.38,False
s:3301~l:3321~e:600010080~c:401361415,600010080-4892412-3068125,600010080,2021-10-06,Dana White's Contender Series,DWC,3165120,mike malott,W,4892412,shimon smotritsky,False,1,SUBMISSION,0.65,False
s:3301~l:3321~e:600008642~c:401361176,600008642-4944080-4686723,600008642,2021-09-15,Dana White's Contender Series,DWC,4835135,jasmine jasudavicius,W,4686723,julia polastri,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400972138~c:265521,400972138-3091099-3926497,400972138,2017-08-30,Dana White's Contender Series,DWC,4081024,matt frevola,W,3926497,jose flores,False,2,SUBMISSION,8.53,False
s:3301~l:3321~e:600047775~c:401699791,600047775-5218817-4848673,600047775,2024-09-04,Dana White's Contender Series,DWC,5211247,djorden santos,W,4848673,will currie,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047776~c:401703288,600047776-5224461-2312150,600047776,2024-09-11,Dana White's Contender Series,DWC,5149815,yousri belgaroui,W,5224461,taiga iwasaki,False,3,KO-TKO,12.57,True
s:3301~l:3321~e:600036494~c:401581402,600036494-2312150-5138111,600036494,2023-08-30,Dana White's Contender Series,DWC,5149815,yousri belgaroui,L,5138111,marco tulio,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033270~c:265466,401033270-5311034-4252349,401033270,2018-06-13,Dana White's Contender Series,DWC,4339130,montel jackson,W,4252349,rico disciullo,False,3,KO-TKO,12.25,False
s:3301~l:3321~e:600047780~c:401724477,600047780-5218818-5311034,600047780,2024-10-09,Dana White's Contender Series,DWC,5218817,mario pinto,W,5218818,lucas camacho,False,1,KO-TKO,1.72,False
s:3301~l:3321~e:600047774~c:401698247,600047774-4053451-5144006,600047774,2024-08-28,Dana White's Contender Series,DWC,5212738,michael aswell jr.,L,5144006,bogdan grad,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600021772~c:401464156,600021772-5076027-5310567,600021772,2022-08-10,Dana White's Contender Series,DWC,4904998,clayton carpenter,W,5076027,édgar cháirez,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036494~c:401579190,600036494-4705658-4358022,600036494,2023-08-30,Dana White's Contender Series,DWC,4869702,thomas petersen,W,4358022,chandler cole,False,2,SUBMISSION,6.13,False
s:3301~l:3321~e:600021770~c:401445833,600021770-4944080-5310076,600021770,2022-07-27,Dana White's Contender Series,DWC,4684135,joe pyfer,W,4944080,ozzy diaz,False,2,KO-TKO,6.65,False
s:3301~l:3321~e:401221630~c:401231040,401221630-4685871-5310076,401221630,2020-08-12,Dana White's Contender Series,DWC,4684135,joe pyfer,L,4685871,dustin stoltzfus,False,1,KO-TKO,4.35,False
s:3301~l:3321~e:600021770~c:401445833,600021770-4233039-4684135,600021770,2022-07-27,Dana White's Contender Series,DWC,4944080,ozzy diaz,L,4684135,joe pyfer,False,2,KO-TKO,6.65,False
s:3301~l:3321~e:401128924~c:269715,401128924-4565642-4233039,401128924,2019-08-07,Dana White's Contender Series,DWC,3091099,andre muniz,W,4565642,taylor johnson,False,1,SUBMISSION,1.77,False
s:3301~l:3321~e:401074497~c:265436,401074497-4081147-4233039,401074497,2018-08-12,Dana White's Contender Series,DWC,3091099,andre muniz,W,4081147,bruno assis,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600022210~c:401482231,600022210-5310076-4903519,600022210,2022-09-14,Dana White's Contender Series,DWC,5016786,farid basharat,W,4903519,allan begosso,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600008643~c:401348176,600008643-4869426-4786358,600008643,2021-09-22,Dana White's Contender Series,DWC,4700616,nikolay veretennikov,L,4869426,michael morales,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033281~c:265447,401033281-5060489-4079844,401033281,2018-07-18,Dana White's Contender Series,DWC,4290344,austin vanderford,W,4079844,angelo trevino,False,2,SUBMISSION,7.7,False
s:3301~l:3321~e:600036500~c:401571749,600036500-5236383-4775129,600036500,2023-10-11,Dana White's Contender Series,DWC,5152409,ramon taveras,W,4775129,cortavious romious,False,1,KO-TKO,0.48,False
s:3301~l:3321~e:600036495~c:401581383,600036495-5236383-5146229,600036495,2023-09-06,Dana White's Contender Series,DWC,5152409,ramon taveras,L,5146229,serhiy sidey,False,1,KO-TKO,2.43,False
s:3301~l:3321~e:600021771~c:401445834,600021771-4867356-5145766,600021771,2022-08-03,Dana White's Contender Series,DWC,4786358,charlie campbell,L,4867356,chris duncan,False,1,KO-TKO,1.72,False
s:3301~l:3321~e:600036499~c:401597329,600036499-5149437-5307815,600036499,2023-10-04,Dana White's Contender Series,DWC,5060489,rodolfo bellato,W,5149437,murtaza talha,False,2,KO-TKO,9.77,False
s:3301~l:3321~e:600022209~c:401451170,600022209-5307815-5060483,600022209,2022-09-07,Dana White's Contender Series,DWC,5060489,rodolfo bellato,L,5060483,vitor petrino,False,2,KO-TKO,8.6,False
s:3301~l:3321~e:600047776~c:401703289,600047776-5212853-5282412,600047776,2024-09-11,Dana White's Contender Series,DWC,5212850,josias musasa,W,5212853,otari tanzilovi,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401074498~c:265421,401074498-5109011-4372190,401074498,2018-08-12,Dana White's Contender Series,DWC,4372194,luana carolina,W,4372190,mabelly lima,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047778~c:401717100,600047778-5142277-5145766,600047778,2024-09-25,Dana White's Contender Series,DWC,5075992,alexia thainara,W,5142277,rose conceição,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055032~c:401794770,600055032-5282616-4685871,600055032,2025-09-24,Dana White's Contender Series,DWC,5264925,mantas kondratavičius,W,5282616,djani barbir,False,1,KO-TKO,1.1,False
s:3301~l:3321~e:600055032~c:401823573,600055032-5308872-4916608,600055032,2025-09-24,Dana White's Contender Series,DWC,5308768,murtazali magomedov,W,4916608,brahyam zurcher,False,1,KO-TKO,1.62,False
s:3301~l:3321~e:600055032~c:401823574,600055032-5145766-5308769,600055032,2025-09-24,Dana White's Contender Series,DWC,5308770,sofia montenegro,L,5308769,jeisla chaves,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600055032~c:401823575,600055032-5277050-5060467,600055032,2025-09-24,Dana White's Contender Series,DWC,4687104,javier reyes,W,5277050,justice torres,False,1,KO-TKO,2.53,False
s:3301~l:3321~e:600055032~c:401823576,600055032-4233196-5308871,600055032,2025-09-24,Dana White's Contender Series,DWC,5308872,jair de oliveira,L,5308871,rafael tobias,False,1,SUBMISSION,3.77,False
s:3301~l:3321~e:600055031~c:401819851,600055031-5307813-5261515,600055031,2025-09-17,Dana White's Contender Series,DWC,5236383,hecher sosa,W,5307813,mackson lee,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055031~c:401819853,600055031-5307811-5099732,600055031,2025-09-17,Dana White's Contender Series,DWC,5307810,iwo baraniewski,W,5307811,mahamed aly,False,1,KO-TKO,0.33,False
s:3301~l:3321~e:600055031~c:401794769,600055031-5218137-5307814,600055031,2025-09-17,Dana White's Contender Series,DWC,5307815,adam livingston,L,5307814,tommy gantt,False,1,SUBMISSION,2.78,False
s:3301~l:3321~e:600055031~c:401819854,600055031-5293566-5289841,600055031,2025-09-17,Dana White's Contender Series,DWC,5109011,paddy mccorry,W,5293566,in soo hwang,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055031~c:401819852,600055031-5239615-5086848,600055031,2025-09-17,Dana White's Contender Series,DWC,5282412,cody chovancek,W,5086848,raphael uchegbu,False,3,KO-TKO,10.17,False
s:3301~l:3321~e:600036495~c:401581385,600036495-5278269-5145681,600036495,2023-09-06,Dana White's Contender Series,DWC,5145766,jean silva,W,5145681,kevin vallejos,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047779~c:401718429,600047779-5235875-3946951,600047779,2024-10-02,Dana White's Contender Series,DWC,4503229,david martinez,W,5235875,xavier franklin,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401221630~c:401231040,401221630-4379328-4684135,401221630,2020-08-12,Dana White's Contender Series,DWC,4685871,dustin stoltzfus,W,4684135,joe pyfer,False,1,KO-TKO,4.35,False
s:3301~l:3321~e:401128918~c:264861,401128918-4835137-4033520,401128918,2019-08-28,Dana White's Contender Series,DWC,4421517,duško todorović,W,4033520,teddy ash,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047781~c:401728887,600047781-4341572-5195917,600047781,2024-10-16,Dana White's Contender Series,DWC,5218137,luis gurule,W,5195917,nick piccininni,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600022208~c:401467210,600022208-5060472-5307524,600022208,2022-08-31,Dana White's Contender Series,DWC,5060467,sedriques dumas,W,5060472,matej penaz,False,1,SUBMISSION,0.78,False
s:3301~l:3321~e:600055007~c:401819811,600055007-5292023-5100571,600055007,2025-09-10,Dana White's Contender Series,DWC,5239615,steven asplund,W,5292023,anthony guarascio,False,1,KO-TKO,0.27,False
s:3301~l:3321~e:600055007~c:401808384,600055007-5222338-4341572,600055007,2025-09-10,Dana White's Contender Series,DWC,4958170,lerryan douglas,W,5222338,cam teague,False,1,KO-TKO,0.6,False
s:3301~l:3321~e:600055007~c:401819810,600055007-4419470-5292014,600055007,2025-09-10,Dana White's Contender Series,DWC,5307524,freddy vidal,W,5292014,felipe franco,False,3,SUBMISSION,14.8,True
s:3301~l:3321~e:600055007~c:401808386,600055007-4712980-5193167,600055007,2025-09-10,Dana White's Contender Series,DWC,5293557,samuel sanches,W,5193167,chasen blair,False,1,KO-TKO,2.02,False
s:3301~l:3321~e:600055007~c:401808387,600055007-5124146-5157674,600055007,2025-09-10,Dana White's Contender Series,DWC,5278269,carol foro,W,5157674,shanelle dyer,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600011551~c:401379699,600011551-5295176-4336424,600011551,2021-10-20,Dana White's Contender Series,DWC,4835137,caio borralho,W,4336424,jesse murray,False,1,KO-TKO,1.68,False
s:3301~l:3321~e:600008644~c:401363911,600008644-5295176-4255574,600008644,2021-09-29,Dana White's Contender Series,DWC,4835137,caio borralho,W,4255574,aaron jeffery,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036499~c:401597254,600036499-5150021-4565683,600036499,2023-10-04,Dana White's Contender Series,DWC,5122238,mauricio ruffy,W,4565683,raimond magomedaliev,False,3,KO-TKO,14.75,True
s:3301~l:3321~e:600036495~c:401571754,600036495-4691323-4845284,600036495,2023-09-06,Dana White's Contender Series,DWC,4379328,brendson ribeiro,W,4691323,bruno lopes,False,1,KO-TKO,3.78,False
s:3301~l:3321~e:600022209~c:401467662,600022209-4903365-4921516,600022209,2022-09-07,Dana White's Contender Series,DWC,5092403,trey waters,L,4921516,gabriel bonfim,False,1,SUBMISSION,4.22,False
s:3301~l:3321~e:600055006~c:401794187,600055006-5228596-5085318,600055006,2025-09-03,Dana White's Contender Series,DWC,4629138,jean-paul lebosnoyani,W,5228596,jack congdon,False,1,KO-TKO,1.13,False
s:3301~l:3321~e:600055006~c:401805483,600055006-4903365-4977642,600055006,2025-09-03,Dana White's Contender Series,DWC,5216978,cezary oleksiejczuk,W,4977642,theo haig,False,1,KO-TKO,0.6,False
s:3301~l:3321~e:600055006~c:401805484,600055006-4397797-4063786,600055006,2025-09-03,Dana White's Contender Series,DWC,5124146,samuel silva,L,4063786,mandel nallo,False,1,KO-TKO,3.48,False
s:3301~l:3321~e:600055006~c:401805485,600055006-5200305-3031559,600055006,2025-09-03,Dana White's Contender Series,DWC,5150021,eduardo chapolin,W,5200305,an tuan ho,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055006~c:401805486,600055006-4425962-5212849,600055006,2025-09-03,Dana White's Contender Series,DWC,5295176,david mgoyan,L,5212849,tommy mcmillen,False,3,DEC-MAJ,15.0,True
s:3301~l:3321~e:600055005~c:401813457,600055005-5147737-5216997,600055005,2025-08-27,Dana White's Contender Series,DWC,5291085,ryan gandra,W,5216997,trent miller,False,1,KO-TKO,2.85,False
s:3301~l:3321~e:600055005~c:401804266,600055005-5213352-4915407,600055005,2025-08-27,Dana White's Contender Series,DWC,5099679,marcio barbosa,W,4915407,damon wilson,False,1,KO-TKO,4.23,False
s:3301~l:3321~e:600055005~c:401804267,600055005-5291025-4969974,600055005,2025-08-27,Dana White's Contender Series,DWC,5220971,alik lorenz,L,5291025,abdul-rakhman yakhyaev,False,1,KO-TKO,0.5,False
s:3301~l:3321~e:600055005~c:401804268,600055005-5180489-5212852,600055005,2025-08-27,Dana White's Contender Series,DWC,5085291,manoel sousa,W,5180489,cristian perez,False,3,KO-TKO,13.0,True
s:3301~l:3321~e:600055005~c:401813458,600055005-5302831-4694832,600055005,2025-08-27,Dana White's Contender Series,DWC,4413642,darion abbey,L,5302831,donte johnson,False,1,KO-TKO,1.07,False
s:3301~l:3321~e:600021771~c:401463240,600021771-5060387-5220468,600021771,2022-08-03,Dana White's Contender Series,DWC,4903365,waldo cortes-acosta,W,5060387,danilo suzart,False,1,KO-TKO,3.67,False
s:3301~l:3321~e:600036332~c:401579189,600036332-4684751-4788298,600036332,2023-08-08,Dana White's Contender Series,DWC,5144066,kevin borjas,W,4788298,victor dias,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047775~c:401699794,600047775-5157667-3022067,600047775,2024-09-04,Dana White's Contender Series,DWC,5085318,gauge young,L,5157667,quillan salkilld,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047624~c:401686962,600047624-5200305-4018757,600047624,2024-08-13,Dana White's Contender Series,DWC,5147737,lone'er kavanagh,W,5200305,an tuan ho,False,1,KO-TKO,2.42,False
s:3301~l:3321~e:401128919~c:268446,401128919-4700617-2511778,401128919,2019-06-26,Dana White's Contender Series,DWC,4329444,kyle daukaus,W,2511778,michael lombardo,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047779~c:401718430,600047779-4336757-5081274,600047779,2024-10-02,Dana White's Contender Series,DWC,5213352,diyar nurgozhay,W,5081274,bartosz szewczyk,False,2,KO-TKO,8.53,False
s:3301~l:3321~e:600055021~c:401794169,600055021-5219928-4012999,600055021,2025-08-20,Dana White's Contender Series,DWC,4969974,jose delano,W,5219928,manuel exposito,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055021~c:401808380,600055021-5296762-4238229,600055021,2025-08-20,Dana White's Contender Series,DWC,4694832,cam rowston,W,5296762,brandon holmes,False,1,KO-TKO,2.97,False
s:3301~l:3321~e:600047773~c:401693510,600047773-4238229-4050996,600047773,2024-08-20,Dana White's Contender Series,DWC,4694832,cam rowston,L,4050996,torrez finney,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055021~c:401801205,600055021-5292169-4079621,600055021,2025-08-20,Dana White's Contender Series,DWC,5212852,louis lee scott,W,5292169,kaushik saikumar,False,3,KO-TKO,12.33,False
s:3301~l:3321~e:600055021~c:401801206,600055021-4238229-4049391,600055021,2025-08-20,Dana White's Contender Series,DWC,5220468,guilherme uriel,L,4049391,josh hokit,False,2,KO-TKO,6.1,False
s:3301~l:3321~e:600055021~c:401801207,600055021-5265556-5290789,600055021,2025-08-20,Dana White's Contender Series,DWC,5290796,ramiro jimenez,W,5290789,tommy cuozzi,False,1,KO-TKO,2.88,False
s:3301~l:3321~e:600036495~c:401592855,600036495-5144319-4848674,600036495,2023-09-06,Dana White's Contender Series,DWC,4801725,dione barbosa,W,5144319,rainn guerrero,False,1,SUBMISSION,4.58,False
s:3301~l:3321~e:600055020~c:401793731,600055020-5068617-5287881,600055020,2025-08-12,Dana White's Contender Series,DWC,5287948,neemias santana,L,5287881,ilian bouafia,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055020~c:401793732,600055020-5290957-4424224,600055020,2025-08-12,Dana White's Contender Series,DWC,5264471,jimmy drago,L,5290957,ty miller,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055020~c:401808378,600055020-5296753-5068617,600055020,2025-08-12,Dana White's Contender Series,DWC,5149437,murtaza talha,L,5296753,baisangur susurkaev,False,1,KO-TKO,3.07,False
s:3301~l:3321~e:600036499~c:401597329,600036499-5068617-5060489,600036499,2023-10-04,Dana White's Contender Series,DWC,5149437,murtaza talha,L,5060489,rodolfo bellato,False,2,KO-TKO,9.77,False
s:3301~l:3321~e:600055020~c:401793734,600055020-5279283-5212598,600055020,2025-08-12,Dana White's Contender Series,DWC,5265556,radley da silva,W,5279283,george mangos,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055020~c:401793735,600055020-5282842-3039886,600055020,2025-08-12,Dana White's Contender Series,DWC,5147207,yuri panferov,W,5282842,chris ewert,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036500~c:401604871,600036500-3039886-4050996,600036500,2023-10-11,Dana White's Contender Series,DWC,5147207,yuri panferov,L,4050996,torrez finney,False,2,SUBMISSION,7.720000000000001,False
s:3301~l:3321~e:401033277~c:265480,401033277-4339150-5145681,401033277,2018-06-20,Dana White's Contender Series,DWC,4290956,anthony hernandez,D,4339150,jordan wright,False,1,NO-CONTEST,0.67,False
s:3301~l:3321~e:401128921~c:268453,401128921-4848675-4424222,401128921,2019-07-17,Dana White's Contender Series,DWC,4424224,ode' osbourne,W,4424222,armando villarreal,False,1,SUBMISSION,4.65,False
s:3301~l:3321~e:600010081~c:401370332,600010081-4892422-4815999,600010081,2021-10-13,Dana White's Contender Series,DWC,4875511,christian rodriguez,W,4892422,reyes cortez jr.,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036496~c:401591005,600036496-5211225-5149436,600036496,2023-09-13,Dana White's Contender Series,DWC,5149439,jean matsumoto,W,5149436,kasey tanner,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600021771~c:401445834,600021771-5152109-4786358,600021771,2022-08-03,Dana White's Contender Series,DWC,4867356,chris duncan,W,4786358,charlie campbell,False,1,KO-TKO,1.72,False
s:3301~l:3321~e:600010081~c:401380950,600010081-4877915-5152109,600010081,2021-10-13,Dana White's Contender Series,DWC,4867356,chris duncan,L,4877915,viacheslav borshchev,False,2,KO-TKO,5.47,False
s:3301~l:3321~e:600021773~c:401445836,600021773-5074276-3903378,600021773,2022-08-17,Dana White's Contender Series,DWC,5074131,esteban ribovics,W,5074276,thomas paull,False,1,KO-TKO,1.5,False
s:3301~l:3321~e:600047778~c:401717099,600047778-5222338-4895760,600047778,2024-09-25,Dana White's Contender Series,DWC,5145681,kevin vallejos,W,5222338,cam teague,False,1,KO-TKO,2.38,False
s:3301~l:3321~e:600036495~c:401581385,600036495-5145766-4895760,600036495,2023-09-06,Dana White's Contender Series,DWC,5145681,kevin vallejos,L,5145766,jean silva,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047774~c:401690353,600047774-3903378-4705665,600047774,2024-08-28,Dana White's Contender Series,DWC,5211225,andrey pulyaev,W,4705665,liam anderson,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036496~c:401591004,600036496-4685730-3998068,600036496,2023-09-13,Dana White's Contender Series,DWC,4426305,steven nguyen,W,4685730,aj cunningham,False,2,KO-TKO,9.1,False
s:3301~l:3321~e:600008643~c:401361999,600008643-4875510-3998068,600008643,2021-09-22,Dana White's Contender Series,DWC,4426305,steven nguyen,W,4875510,theo rlayang,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128923~c:268319,401128923-3998068-4043437,401128923,2019-07-31,Dana White's Contender Series,DWC,4426305,steven nguyen,L,4043437,aalon cruz,False,3,KO-TKO,14.6,True
s:3301~l:3321~e:401128923~c:268321,401128923-2223033-3897220,401128923,2019-07-31,Dana White's Contender Series,DWC,4426312,daniel rodriguez,W,3897220,rico farrington,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600008644~c:401363912,600008644-4863328-5143888,600008644,2021-09-29,Dana White's Contender Series,DWC,4863327,daniel zellhuber,W,4863328,lucas almeida,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036498~c:401597252,600036498-2984770-4688624,600036498,2023-09-27,Dana White's Contender Series,DWC,4884877,vinicius oliveira,W,4688624,victor madrigal,False,1,KO-TKO,3.03,False
s:3301~l:3321~e:600047780~c:401724479,600047780-2959422-4896556,600047780,2024-10-09,Dana White's Contender Series,DWC,5212748,islam dulatov,W,4896556,vanilto antunes,False,1,KO-TKO,2.73,False
s:3301~l:3321~e:600008642~c:401362150,600008642-5120301-4336003,600008642,2021-09-15,Dana White's Contender Series,DWC,4710386,lukasz brzeski,D,4336003,dylan potter,False,3,NO-CONTEST,13.85,True
s:3301~l:3321~e:600047776~c:401703290,600047776-4690484-4243885,600047776,2024-09-11,Dana White's Contender Series,DWC,4239113,nicolle caliari,W,4690484,corinne laframboise,False,1,SUBMISSION,4.75,False
s:3301~l:3321~e:600047777~c:401716183,600047777-5212857-2504169,600047777,2024-09-18,Dana White's Contender Series,DWC,5212856,tallison teixeira,W,5212857,arthur lopes,False,1,KO-TKO,1.95,False
s:3301~l:3321~e:600022209~c:401467662,600022209-5092403-5050129,600022209,2022-09-07,Dana White's Contender Series,DWC,4921516,gabriel bonfim,W,5092403,trey waters,False,1,SUBMISSION,4.22,False
s:3301~l:3321~e:401128926~c:270163,401128926-4573548-5149961,401128926,2019-08-21,Dana White's Contender Series,DWC,3023804,steve garcia,W,4573548,desmond torres,False,1,KO-TKO,4.58,False
s:3301~l:3321~e:600022211~c:401451172,600022211-5076594-5101694,600022211,2022-09-21,Dana White's Contender Series,DWC,2223033,austen lane,W,5076594,richard jacobi,False,1,KO-TKO,4.57,False
s:3301~l:3321~e:401033270~c:265465,401033270-5101694-2220951,401033270,2018-06-13,Dana White's Contender Series,DWC,2223033,austen lane,L,2220951,greg hardy,False,1,KO-TKO,0.95,False
s:3301~l:3321~e:401033270~c:265464,401033270-4065047-4038116,401033270,2018-06-13,Dana White's Contender Series,DWC,2984770,chris curtis,W,4065047,sean lally,False,3,KO-TKO,11.620000000000001,False
s:3301~l:3321~e:600008641~c:401357137,600008641-4684923-5127984,600008641,2021-09-08,Dana White's Contender Series,DWC,2959422,chidi njokuani,W,4684923,mario sousa,False,3,KO-TKO,11.58,False
s:3301~l:3321~e:600036492~c:401577731,600036492-3897242-5143887,600036492,2023-08-15,Dana White's Contender Series,DWC,5143888,eduarda moura,W,5143887,janaina silva,False,1,SUBMISSION,4.0,False
s:3301~l:3321~e:401033282~c:265441,401033282-5144006-4289274,401033282,2018-07-25,Dana White's Contender Series,DWC,4339145,mike davis,L,4289274,sodiq yusuff,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600010081~c:401380950,600010081-4024714-4867356,600010081,2021-10-13,Dana White's Contender Series,DWC,4877915,viacheslav borshchev,W,4867356,chris duncan,False,2,KO-TKO,5.47,False
s:3301~l:3321~e:600047779~c:401718431,600047779-5150152-5074120,600047779,2024-10-02,Dana White's Contender Series,DWC,5149961,jacobe smith,W,5150152,christien savoie,False,2,KO-TKO,7.92,False
s:3301~l:3321~e:401223624~c:401252310,401223624-4693719-5144320,401223624,2020-11-05,Dana White's Contender Series,DWC,4038116,ignacio bahamondes,W,4693719,edson gomez,False,2,KO-TKO,7.52,False
s:3301~l:3321~e:600047773~c:401693508,600047773-4863329-2504639,600047773,2024-08-20,Dana White's Contender Series,DWC,4001837,rizvan kuniev,W,4863329,hugo cunha,False,1,KO-TKO,4.98,False
s:3301~l:3321~e:600008644~c:401363913,600008644-4848663-2504639,600008644,2021-09-29,Dana White's Contender Series,DWC,4001837,rizvan kuniev,W,4848663,edivan santos,False,3,KO-TKO,11.0,False
s:3301~l:3321~e:401223625~c:401256294,401223625-4294278-4409219,401223625,2020-11-11,Dana White's Contender Series,DWC,3897242,nikolas motta,W,4294278,joe lowry,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047774~c:401698247,600047774-5212738-4875506,600047774,2024-08-28,Dana White's Contender Series,DWC,5144006,bogdan grad,W,5212738,michael aswell jr.,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600036332~c:401567319,600036332-5144007-4875506,600036332,2023-08-08,Dana White's Contender Series,DWC,5144006,bogdan grad,L,5144007,tom nolan,False,1,KO-TKO,1.38,False
s:3301~l:3321~e:600036493~c:401577735,600036493-5056138-3943695,600036493,2023-08-23,Dana White's Contender Series,DWC,4900808,oban elliott,W,5056138,kaik brito,False,3,DEC-MAJ,15.0,True
s:3301~l:3321~e:401222724~c:401239998,401222724-4193694-4255766,401222724,2020-09-02,Dana White's Contender Series,DWC,4684474,cody brundage,L,4255766,william knight,False,1,KO-TKO,2.38,False
s:3301~l:3321~e:600036492~c:401577732,600036492-4691323-4878592,600036492,2023-08-15,Dana White's Contender Series,DWC,5144320,cameron smotherman,L,4878592,charalampos grigoriou,False,1,KO-TKO,1.0,False
s:3301~l:3321~e:600008642~c:401361175,600008642-4914573-4828707,600008642,2021-09-15,Dana White's Contender Series,DWC,4875506,ange loosa,L,4828707,jack della maddalena,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401221630~c:401232278,401221630-4691323-4565671,401221630,2020-08-12,Dana White's Contender Series,DWC,4683395,vanessa demopoulos,L,4565671,cory mckenna,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400966346~c:265533,400966346-4914573-4082018,400966346,2017-07-19,Dana White's Contender Series,DWC,4205093,sean o'malley,W,4082018,alfred khashakyan,False,1,KO-TKO,4.23,False
